,watershed_id,name,official_id,centroid_lat_deg_n,centroid_lon_deg_e,drainage_area_km2,drainage_area_gsim_km2,flag_gsim_boundaries,flag_artificial_boundaries,elevation_m,slope_deg,gravelius,perimeter,flag_shape_extraction,aspect_deg,flag_terrain_extraction,land_use_forest_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_water_frac_2010,land_use_urban_frac_2010,land_use_shrubs_frac_2010,land_use_crops_frac_2010,land_use_snow_ice_frac_2010,flag_land_use_extraction,logk_ice_x100,porosity_x100,flag_subsoil_extraction,year_from,year_to,record_length,agency,status,updated_official_basin,prcp,tmin,tmax,vp,swe,srad,high_prcp_freq,low_prcp_freq,high_prcp_duration,low_prcp_duration
75,889,BOW RIVER AT BANFF,05BB001,51.17223,-115.5718,2209.5937,,False,False,2137.3,20.0995,2.0467,338.679,True,182.2644,True,51.349999999999994,38.15,0.24,1.44,0.75,2.76,0.0,5.3100000000000005,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,804,-6.97,3.914,420.315,301.139,295.48,5,64,1.002,3.757
76,873,PRAIRIE BLOOD COULEE NEAR LETHBRIDGE,05AD035,49.56628,-112.9543,223.4751,,False,False,1046.3,1.1736,1.4726,77.616,True,74.5994,True,0.06,14.46,0.13,0.42,1.9300000000000002,0.06,82.95,0.0,True,-1520.0,20.0,True,2012,2021,9,WSC,A,False,446,-1.059,12.256,589.845,35.011,284.668,6,79,1.0,6.231
77,2255,FONTAS RIVER NEAR THE MOUTH,10CA001,58.27119,-121.4639,7405.3999,,False,False,597.5,1.2047,1.7061,518.458,True,351.5951,True,82.80999999999999,0.35000000000000003,2.92,1.03,0.0,12.889999999999999,0.0,0.0,True,-1530.0,20.0,True,2011,2021,11,WSC,A,False,487,-5.794,6.088,483.974,123.097,221.088,6,73,1.038,5.173
78,14199,DOROTHY C NR JUNEAU AK,15040000,58.227453,-134.0420256,39.3676,,False,True,412.5,19.9699,,,False,306.1422,True,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,True,,,False,1929,2003,74,USGS,D,False,4189,-3.744,4.467,544.804,1273.129,215.578,1,36,0.822,2.8
79,1355,LITTLE BERLAND RIVER AT HIGHWAY NO. 40,07AC008,53.67866,-118.2412,93.0432,,False,False,1791.0,16.1197,1.5901,53.968,True,49.1919,True,68.83,22.52,0.12,0.0,0.01,8.52,0.0,0.0,True,-1530.0,20.0,True,2012,2021,8,WSC,A,False,672,-7.72,6.117,401.7,136.663,265.647,5,69,1.094,4.439
80,1396,DAPP CREEK AT HIGHWAY NO. 44,07BC006,54.3082,-113.8489,604.9629,,False,False,658.7,0.6765,1.4977,129.639,True,159.1375,True,32.33,0.63,0.09,3.46,2.56,2.76,58.17,0.0,True,-1520.0,20.0,True,2012,2021,9,WSC,A,False,482,-3.632,8.372,542.961,71.217,242.29,6,74,1.0,5.027
81,1798,SOUTH SISTERS CREEK AT HIGHWAY NO. 97,08KE022,52.84806,-122.4108,21.5,,False,True,594.1,3.7104,,,False,285.749,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1971,1979,5,WSC,D,False,609,-1.948,10.059,571.799,96.041,255.099,4,63,1.0,3.732
82,1850,CREIGHTON CREEK NEAR LUMBY,08LC033,50.21111,-118.7708,37.6,,False,True,1094.4,14.8324,,,False,10.6964,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1959,1966,8,WSC,D,False,823,-2.101,8.025,576.337,184.463,279.63,4,63,1.0,3.564
83,923,JAMES RIVER NEAR SUNDRE,05CA002,51.92679,-114.6855,821.3957,,False,False,1441.8,7.0956,1.8085,182.415,True,100.9489,True,68.22,15.4,0.7100000000000001,0.8500000000000001,1.8599999999999999,9.16,3.8,0.0,True,-1550.0,20.0,True,2012,2021,10,WSC,A,False,674,-5.137,7.99,478.335,105.777,275.438,5,70,1.002,4.784
84,935,BLINDMAN RIVER NEAR BLUFFTON,05CC008,52.7563,-114.2856,353.0589,,False,False,968.1,1.5185,1.2923,85.439,True,145.8036,True,32.48,0.5700000000000001,0.13,0.47000000000000003,3.1199999999999997,6.1899999999999995,57.04,0.0,True,-1520.0,20.0,True,2012,2021,7,WSC,A,False,608,-3.359,9.077,552.527,76.814,255.173,5,70,1.0,4.601
85,1921,PAVILION CREEK ABOVE DIVERSIONS,08MD028,50.91139,-121.7178,37.1,,False,True,1503.8,14.7823,,,False,267.5907,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1979,1998,20,WSC,D,False,569,-4.657,6.291,441.726,135.465,295.623,6,72,1.0,4.471
86,11156,"UNNAMED TRIBUTARY JASPER BAY ON LOPEZ ISLAND, WA",12200728,48.4717672,-122.8582327,1.6317,,False,False,87.9,4.13,1.2417,5.412,True,171.8995,True,81.17999999999999,1.27,2.81,0.0,5.52,0.0,9.22,0.0,True,-1250.0,10.0,True,1996,1998,2,USGS,D,False,725,6.237,14.307,878.587,4.077,258.769,4,64,1.0,4.2
87,1783,MULLER CREEK NEAR THE MOUTH,08KB006,54.29678,-120.9774,102.589,,False,False,1377.8,20.6373,1.3078,46.615,True,197.3713,True,65.11,25.19,0.06,0.09,0.26,6.78,0.0,2.5100000000000002,True,-1230.0,20.0,True,2011,2022,12,WSC,A,False,923,-4.67,6.43,510.454,216.583,246.375,4,60,1.029,3.278
88,1775,FRASER RIVER AT MCBRIDE,08KA005,53.30172,-120.1409,6886.4199,,False,False,1774.8,22.3399,2.1375,624.114,True,313.406,True,51.92,23.69,0.29,1.06,0.3,6.97,0.7799999999999999,14.99,True,-1320.0,20.0,True,2011,2021,11,WSC,A,False,1080,-6.585,5.383,448.049,446.287,280.77,4,57,1.013,3.099
89,1891,ROBERTSON CREEK NEAR THE MOUTH,08LF093,50.84528,-121.5425,44.6,,False,True,1025.9,14.6253,,,False,282.4326,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1982,1986,4,WSC,D,False,531,-3.521,7.434,473.491,106.714,285.444,6,72,1.0,4.572
90,2176,ATLIN RIVER NEAR ATLIN,09AA006,59.59536,-133.8144,6860.9399,,False,False,1109.8,9.8906,2.4029,705.021,True,33.8096,True,50.480000000000004,17.88,0.02,11.63,0.16999999999999998,10.92,0.0,8.9,True,-1420.0,10.0,True,2011,2017,6,WSC,A,False,889,-6.8,2.6,413.741,394.317,214.365,5,66,1.037,4.034
91,14262,TONALITE C NR TENAKEE AK,15106980,57.6779902,-135.2231705,37.5546,,False,True,168.3,11.5527,,,False,48.1407,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1968,1988,20,USGS,D,False,2770,2.329,8.687,775.742,66.995,166.103,1,36,0.987,2.805
92,1394,PEMBINA RIVER AT JARVIE,07BC002,54.45029,-113.9933,13103.728,,False,False,830.0,1.561,2.347,945.343,True,76.0714,True,46.839999999999996,1.18,0.31,2.67,3.02,5.2299999999999995,40.75,0.0,True,-1540.0,20.0,True,2012,2021,10,WSC,A,False,543,-3.7,9.01,536.655,78.674,249.336,5,73,1.006,4.922
93,1502,MUSKEG RIVER NEAR GRANDE CACHE,07GA002,53.9262,-118.8164,702.9353,,False,False,1546.4,8.1475,1.7827,166.314,True,48.4751,True,82.21000000000001,7.8,0.4,0.4,0.8,8.27,0.0,0.13,True,-1540.0,20.0,True,2012,2021,10,WSC,A,False,627,-6.415,6.904,434.74,118.618,260.385,5,69,1.019,4.335
94,1865,FOWLER CREEK NEAR FALKLAND,08LE067,50.52556,-119.3753,15.8,,False,True,619.8,9.219,,,False,103.3123,True,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,True,,,False,1955,1964,10,WSC,D,False,720,-0.654,9.508,624.999,133.01,271.044,4,64,1.0,3.556
95,1841,NORTH THOMPSON RIVER AT MCLURE,08LB064,51.04093,-120.2405,19612.0,,False,False,1366.7,14.0587,2.426,1195.676,True,242.9424,True,69.19,9.85,0.13999999999999999,3.65,0.64,11.110000000000001,0.7799999999999999,4.63,True,-1390.0,10.0,True,2011,2022,12,WSC,A,False,1031,-3.694,7.662,528.411,293.215,274.173,3,57,1.006,3.088
96,2227,LIARD RIVER AT UPPER CROSSING,10AA001,60.05083,-128.9069,32556.1496,,False,False,1163.0,10.9512,2.0577,1318.914,True,137.4087,True,65.09,19.46,0.01,2.1999999999999997,0.08,13.11,0.0,0.06,True,-1410.0,10.0,True,2011,2020,10,WSC,A,False,590,-9.938,1.686,359.898,229.747,210.682,5,66,1.0,3.89
97,14243,FALLS C NR PETERSBURG AK,15087300,56.6818693,-132.9239425,45.0656,,False,True,99.3,6.73,,,False,214.0446,True,87.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,True,,,False,2004,2008,4,USGS,D,False,2971,2.441,9.121,785.016,61.911,176.336,2,37,0.989,2.789
98,934,MEDICINE RIVER NEAR ECKVILLE,05CC007,52.31956,-114.3442,1915.9097,,False,False,988.4,1.5242,1.5986,246.209,True,128.3585,True,28.110000000000003,1.5699999999999998,0.05,1.23,3.7199999999999998,6.710000000000001,58.60999999999999,0.0,True,-1520.0,20.0,True,2012,2022,11,WSC,A,False,561,-3.745,9.313,528.659,66.143,260.028,5,72,1.0,4.752
99,14260,HOOK C AB TR NR TENAKEE AK,15106940,57.6771584,-135.130113,11.6031,,False,True,276.3,15.8043,,,False,218.0916,True,86.67,0.0,0.0,0.0,0.0,13.33,0.0,0.0,True,,,False,1967,1980,13,USGS,D,False,2918,1.796,8.3,749.01,72.928,168.602,1,36,0.99,2.8
100,965,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,05DA009,52.00119,-116.4709,1923.2134,,False,False,2189.1,22.0941,1.8582,286.789,True,141.0989,True,35.21,37.1,0.73,2.01,0.26,1.26,0.0,23.43,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,941,-7.131,3.5,416.63,410.326,292.001,4,62,1.004,3.434
101,1484,BEATTON RIVER NEAR FORT ST. JOHN,07FC001,56.27844,-120.6999,15560.5996,,False,False,804.7,2.1848,1.7621,775.123,True,223.3785,True,71.58,0.9199999999999999,1.34,0.77,0.43,14.280000000000001,10.68,0.0,True,-1380.0,20.0,True,2011,2021,11,WSC,A,False,544,-4.973,6.401,507.449,131.767,229.257,6,74,1.004,5.147
102,1864,NEWSOME CREEK AT SORRENTO,08LE066,50.87361,-119.4681,18.9,,False,True,459.3,6.0576,,,False,22.8536,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True,,,False,1954,1964,6,WSC,D,False,749,0.482,10.919,679.293,106.855,244.563,4,63,1.0,3.588
103,1900,AXE CREEK AT LOT 781,08LG051,50.53444,-120.8683,26.2,,False,True,1177.7,5.3207,,,False,120.5078,True,31.580000000000002,68.42,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1965,1974,10,WSC,D,False,452,-2.776,8.719,486.122,78.37,283.441,6,74,1.0,4.776
104,1750,TSITIKA RIVER BELOW CATHERINE CREEK,08HF004,50.44036,-126.5785,364.615,,False,False,779.0,22.3441,1.937,130.295,True,322.7048,True,89.98,3.6799999999999997,0.0,0.67,0.2,5.37,0.0,0.1,True,-1330.0,0.0,True,2011,2022,12,WSC,A,False,3041,1.185,10.347,730.934,604.67,244.715,3,45,1.0,3.365
105,1749,MCKELVIE CREEK ABOVE INTAKE,08HE010,49.93867,-126.6415,19.6,,False,True,309.6,24.5181,,,False,199.428,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,2011,2014,4,WSC,D,False,3927,1.754,10.949,760.384,666.484,248.192,3,44,1.01,3.348
106,1875,PALMER CREEK ABOVE DIVERSIONS,08LE093,50.71667,-119.3631,15.5,,False,True,708.6,13.3288,,,False,121.0854,True,15.790000000000001,0.0,0.0,0.0,21.05,0.0,63.160000000000004,0.0,True,,,False,1974,1979,6,WSC,D,False,937,-1.958,7.745,585.973,224.852,283.159,4,62,1.0,3.421
107,2132,RICHTER CREEK NEAR OSOYOOS,08NL040,49.05444,-119.6328,15.3,,False,True,763.8,20.7083,,,False,158.9374,True,0.0,63.160000000000004,0.0,0.0,36.84,0.0,0.0,0.0,True,,,False,1967,1974,8,WSC,D,False,502,0.333,10.786,609.071,62.127,288.596,6,73,1.0,5.206
108,943,HAYNES CREEK (M1) NEAR JOFFRE,05CD913,52.41889,-113.5311,24.43,,False,True,905.9,1.5543,,,False,102.8159,True,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,True,,,False,1999,2009,11,WSC,D,False,528,-3.249,9.083,546.42,63.461,259.238,6,74,1.0,5.1
109,11390,"METHOW RIVER NEAR PATEROS, WA",12449950,48.0773639,-119.9850723,4589.4361,,False,False,1433.6,18.8836,1.5418,370.884,True,163.3574,True,58.709999999999994,14.360000000000001,0.8200000000000001,0.16999999999999998,1.7500000000000002,23.919999999999998,0.27,0.01,True,-1400.0,10.0,True,1959,2023,64,USGS,A,False,813,-0.613,9.664,540.887,242.729,309.898,6,74,1.057,6.466
110,14257,GREENS C AT GREENS CREEK MINE NR JUNEAU AK,15101490,58.08299837,-134.6334448,22.3256,,False,True,656.4,22.3529,,,False,267.0985,True,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,True,,,False,1989,2023,34,USGS,A,False,3799,-2.117,5.5,594.733,734.197,209.576,1,36,0.833,2.89
111,927,BEARBERRY CREEK NEAR SUNDRE,05CA011,51.80208,-114.6631,237.517,,False,False,1248.2,3.4646,1.5069,81.734,True,101.0558,True,44.15,9.82,0.64,0.26,3.4299999999999997,11.92,29.770000000000003,0.0,True,-1520.0,20.0,True,2012,2021,10,WSC,A,False,588,-4.409,9.12,496.018,71.496,271.556,5,73,1.0,5.104
112,1634,KATHLYN CREEK ABOVE SIMPSON CREEK,08EE010,54.8125,-127.2014,24.6,,False,True,537.9,4.4109,,,False,107.489,True,11.110000000000001,0.0,0.0,88.89,0.0,0.0,0.0,0.0,True,,,False,1967,1979,13,WSC,D,False,773,-1.367,8.536,599.149,104.981,221.218,4,58,1.037,3.411
113,1893,MCDONALD CREEK NEAR BRIDGE LAKE,08LF095,51.43194,-120.6153,20.4,,False,True,1183.5,5.1533,,,False,264.0863,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1984,1994,11,WSC,D,False,639,-3.245,8.518,519.803,113.251,267.652,4,63,1.0,3.322
114,2010,SALMO RIVER NEAR SALMO,08NE074,49.04714,-117.2943,1242.13,,False,False,1454.4,20.4113,1.6601,206.344,True,246.0615,True,82.52000000000001,8.63,0.1,0.33,0.9299999999999999,7.28,0.16999999999999998,0.03,True,-1400.0,10.0,True,2011,2022,12,WSC,A,False,1463,-0.297,8.934,670.859,217.473,274.401,4,59,1.051,3.698
115,10904,"CHEHALIS RIVER AT SOUTH ELMA, WA",12033000,46.9820406,-123.41238,3669.9949,,False,False,221.3,7.8035,1.7383,373.382,True,299.79,True,48.0,9.520000000000001,4.6,0.48,8.309999999999999,20.31,8.780000000000001,0.0,True,-1380.0,20.0,True,1942,1952,10,USGS,D,False,1845,5.044,15.207,878.357,6.493,260.931,3,53,1.097,4.635
116,11306,Clark Fork at Thompson Falls MT,12391000,47.59556389,-115.369311,54723.5868,,False,False,1577.7,13.9934,1.9565,1594.709,True,132.2378,True,62.12,12.23,1.01,1.82,1.55,16.46,4.75,0.06999999999999999,True,-1420.0,10.0,True,1951,1959,8,USGS,D,False,943,-1.075,10.633,605.055,174.098,300.337,4,66,1.009,4.371
117,1392,PADDLE RIVER NEAR ANSELMO,07BB011,53.85935,-115.3639,253.4238,,False,False,855.6,2.4133,1.421,79.602,True,115.3017,True,71.27,0.8200000000000001,0.18,0.13999999999999999,1.59,7.19,18.81,0.0,True,-1520.0,20.0,True,2012,2021,8,WSC,A,False,566,-3.882,8.86,535.204,84.779,247.641,5,72,1.024,4.712
118,1903,BETHSAIDA CREEK ABOVE HIGHLAND VALLEY ROAD,08LG055,50.48,-121.0333,15.5,,False,True,1301.1,11.3092,,,False,58.5955,True,0.0,26.32,0.0,0.0,73.68,0.0,0.0,0.0,True,,,False,1967,1985,19,WSC,D,False,477,-3.635,7.967,460.521,98.433,284.683,6,75,1.0,5.0
119,2017,BEAR CREEK ABOVE FALLS NEAR TRAIL,08NE096,49.10167,-117.6311,40.1,,False,True,800.2,14.3007,,,False,216.5363,True,21.43,50.0,0.0,0.0,0.0,28.57,0.0,0.0,True,,,False,1964,1967,4,WSC,D,False,1020,1.425,11.285,741.655,84.582,265.088,4,60,1.0,3.763
120,11102,"SNOHOMISH RIVER NEAR MONROE, WA",12150800,47.830932,-122.048459,3980.7919,,False,False,754.1,18.3306,1.4802,329.906,True,292.6952,True,70.67999999999999,5.4399999999999995,1.7399999999999998,1.43,5.81,12.91,1.7999999999999998,0.18,True,-1400.0,10.0,True,1963,2023,60,USGS,A,False,2571,3.355,11.798,821.101,79.372,249.971,3,51,1.031,4.13
121,14238,WOLF LK OUTLET NR HOLLIS AK,15085900,55.5304722,-132.5972134,4.2476,,False,True,394.2,13.5329,,,False,121.3912,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1995,1998,3,USGS,D,False,3367,2.665,9.141,789.044,49.214,180.693,1,34,1.0,2.8
122,908,ELBOW RIVER AT SARCEE BRIDGE,05BJ010,50.9935,-114.1699,1189.3366,,False,False,1698.5,12.5934,2.1517,261.293,True,95.8499,True,46.589999999999996,24.12,0.06,0.66,3.71,5.029999999999999,19.74,0.06999999999999999,True,-1540.0,20.0,True,2012,2021,10,WSC,A,False,707,-4.858,7.753,488.014,150.746,287.886,6,72,1.025,5.078
123,1705,CUSHEON CREEK AT OUTLET OF CUSHEON LAKE,08HA026,48.81167,-123.4544,12.4,,False,True,115.1,7.396,,,False,66.421,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1970,1998,25,WSC,D,False,1215,5.795,13.615,898.317,13.661,243.59,5,57,1.0,4.12
124,2188,SWIFT RIVER NEAR SWIFT RIVER,09AE003,59.93083,-131.7686,3393.71,,False,False,1281.7,12.6387,1.6111,332.66,True,54.8686,True,54.339999999999996,29.630000000000003,0.0,2.33,0.09,13.58,0.0,0.04,True,-1440.0,10.0,True,2011,2021,11,WSC,A,False,624,-9.67,2.366,350.015,257.652,223.964,5,67,1.009,3.871
125,1465,PARSNIP RIVER ABOVE MISINCHINKA RIVER,07EE007,55.08194,-122.9131,4929.8999,,False,False,1138.7,13.416,1.767,436.712,True,279.5326,True,84.02,8.25,0.2,1.27,0.02,5.58,0.0,0.66,True,-1370.0,10.0,True,2011,2022,12,WSC,A,False,840,-3.775,6.569,538.898,191.663,240.707,4,63,1.021,3.46
126,1944,HARRISON RIVER NEAR HARRISON HOT SPRINGS,08MG013,49.30042,-121.8296,7885.8398,,False,False,1285.7,23.1181,2.7225,851.85,True,152.2239,True,56.730000000000004,16.0,0.0,4.390000000000001,0.5,6.13,0.33,15.920000000000002,True,-1420.0,10.0,True,1971,1971,1,WSC,A,False,1759,-0.24,8.183,660.233,296.572,260.105,4,57,1.02,3.672
127,1920,FOUNTAIN CREEK ABOVE KWOTLENEMO LAKE,08MD026,50.67278,-121.8011,29.8,,False,True,1259.5,20.2747,,,False,321.2058,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1971,1980,8,WSC,D,False,643,-3.919,6.345,462.244,160.249,291.881,6,72,1.0,4.68
128,2107,GOOSE CREEK AT PROVINCIAL FOREST ROAD,08NJ159,49.41806,-117.6528,26.7,,False,True,814.7,11.3567,,,False,169.3794,True,52.629999999999995,0.0,0.0,0.0,0.0,47.370000000000005,0.0,0.0,True,,,False,1970,1973,4,WSC,D,False,1422,-0.746,7.884,665.734,286.351,287.836,4,58,1.007,3.529
129,2072,MOYIE RIVER ABOVE NEGRO CREEK,08NH120,49.42215,-115.9413,239.252,,False,False,1689.1,13.9778,1.3934,75.996,True,98.3421,True,78.75999999999999,13.94,0.08,0.43,0.03,6.76,0.0,0.0,True,-1520.0,20.0,True,2011,2018,8,WSC,D,False,858,-2.106,7.796,582.335,182.805,291.45,5,67,1.002,4.1
130,14259,KADASHAN R AB HOOK C NR TENAKEE AK,15106920,57.662435,-135.1867819,26.4177,,False,True,223.3,14.1544,,,False,41.0012,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1968,2007,39,USGS,D,False,3097,1.342,7.956,729.591,135.311,172.906,1,36,0.952,2.774
131,928,FALLENTIMBER CREEK NEAR SUNDRE,05CA012,51.73671,-114.6545,488.7601,,False,False,1434.1,5.4071,2.2421,174.473,True,85.151,True,64.21,15.790000000000001,0.25,0.16,1.54,6.49,11.559999999999999,0.0,True,-1530.0,20.0,True,2012,2021,10,WSC,A,False,618,-4.801,8.383,484.657,87.015,277.198,6,72,1.028,5.116
132,853,RACEHORSE CREEK NEAR THE MOUTH,05AA027,49.83779,-114.4206,217.6471,,False,False,1856.4,14.8924,1.3467,70.023,True,95.6984,True,70.33,21.19,0.0,0.03,1.3599999999999999,7.08,0.0,0.01,True,-1570.0,20.0,True,2012,2022,10,WSC,A,False,777,-4.434,6.357,508.029,160.566,284.145,5,68,1.0,4.295
133,1492,CLEAR RIVER NEAR BEAR CANYON,07FD009,56.30783,-119.6805,2878.6053,,False,False,747.2,2.2507,1.4095,266.532,True,194.9064,True,58.63,1.3,0.65,0.33,1.58,13.270000000000001,24.240000000000002,0.0,True,-1540.0,20.0,True,2012,2021,8,WSC,A,False,470,-5.027,6.704,491.823,112.154,232.839,6,74,1.0,5.183
134,1626,MORICE RIVER NEAR HOUSTON,08ED002,54.11683,-127.4266,1896.62,,False,False,1253.9,15.2431,1.6661,255.31,True,54.0362,True,54.58,22.17,0.0,8.89,0.05,4.1000000000000005,0.0,10.2,True,-1340.0,10.0,True,2011,2022,12,WSC,A,False,2279,-2.421,5.045,583.605,603.292,232.655,3,46,1.01,2.966
135,1914,BIG CREEK BELOW GRAVEYARD CREEK,08MB007,51.25397,-123.1045,195.837,,False,False,2123.4,15.6565,1.5066,74.227,True,77.8208,True,27.92,53.31,0.0,0.73,0.0,11.73,0.0,6.3100000000000005,True,-1390.0,10.0,True,2011,2021,11,WSC,A,False,966,-7.333,3.812,379.204,557.203,332.409,5,66,1.009,4.095
136,14207,MONTANA C NR AUKE BAY AK,15052800,58.397729,-134.6112276,36.5187,,False,True,79.7,6.3426,,,False,187.0052,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True,,,False,1965,2012,47,USGS,A,False,2008,1.922,8.599,765.141,61.337,165.171,2,39,1.0,2.861
137,936,LLOYD CREEK NEAR BLUFFTON,05CC009,52.74038,-114.1468,238.8442,,False,False,939.7,1.6216,1.7823,96.921,True,85.944,True,35.56,0.16999999999999998,0.01,0.7100000000000001,3.9600000000000004,6.1,53.480000000000004,0.0,True,-1520.0,20.0,True,2012,2021,7,WSC,A,False,584,-3.253,9.085,554.584,73.975,255.243,6,72,1.0,4.727
138,14251,BETTY LK OUTLET NR PORT ARMSTRONG AK,15093200,56.2982345,-134.682327,6.8893,,False,True,168.1,16.9412,,,False,145.1583,True,21.43,0.0,0.0,0.0,0.0,78.57,0.0,0.0,True,,,False,1978,1981,3,USGS,D,False,5061,2.553,9.049,780.596,62.548,174.536,1,34,0.975,2.8
139,1754,CATHERINE CREEK NEAR THE MOUTH,08HF008,50.42472,-126.5789,46.1,,False,True,632.9,25.7754,,,False,342.6753,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1992,1999,8,WSC,D,False,3058,0.537,9.628,699.981,711.93,246.457,3,44,1.0,3.328
140,1968,"MURRAY CREEK AT 216 STREET, LANGLEY",08MH129,49.0725,-122.6242,26.2,,False,True,57.0,1.4989,,,False,347.9557,True,16.669999999999998,0.0,0.0,0.0,0.0,44.440000000000005,38.89,0.0,True,,,False,1969,1983,15,WSC,D,False,1502,6.183,14.506,978.491,13.371,239.848,4,54,1.0,3.804
141,1490,POUCE COUPE RIVER BELOW HENDERSON CREEK,07FD007,55.86519,-120.0304,2861.6001,,False,False,792.9,2.7063,1.5577,293.466,True,18.8754,True,56.720000000000006,0.74,0.35000000000000003,1.1400000000000001,2.98,14.32,23.74,0.0,True,-1560.0,20.0,True,2011,2021,11,WSC,A,False,506,-3.9,7.682,526.145,104.074,236.154,5,72,1.0,4.823
142,1648,BONEYARD CREEK AT OUTLET OF RAINBOW LAKE,08EG013,54.19861,-130.0806,33.2,,False,True,167.5,10.3138,,,False,270.3645,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1964,1965,2,WSC,D,False,2632,4.538,10.321,894.538,22.401,183.717,2,35,1.0,2.511
143,1889,ANDERSON CREEK ABOVE DIVERSIONS,08LF084,50.72639,-121.6353,31.9,,False,True,1229.8,8.8111,,,False,101.9655,True,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,True,,,False,1978,1998,21,WSC,D,False,622,-4.413,5.974,446.321,167.742,297.949,6,72,1.0,4.65
144,14245,MUNICIPAL WATERSHED C NR PETERSBURG AK,15087545,56.77742769,-132.9203336,5.6979,,False,True,313.2,20.0137,,,False,44.3491,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1978,1988,10,USGS,D,False,3421,1.325,8.225,729.97,119.646,182.003,1,36,1.0,2.783
145,14229,NB TROCADERO C NR HYDABURG AK,15081800,55.3610371,-132.873865,45.0656,,False,True,136.6,9.2046,,,False,255.9004,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1967,1973,6,USGS,D,False,3109,3.399,9.521,825.543,27.825,178.116,1,34,0.953,2.8
146,1834,JUDSON CREEK NEAR THE MOUTH,08LA029,51.57,-120.7989,20.1,,False,True,1182.9,3.2926,,,False,244.1724,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True,,,False,1999,2003,5,WSC,D,False,649,-3.534,8.516,510.883,117.766,274.196,4,63,1.0,3.387
147,1918,BORLAND CREEK ABOVE EAGLE MEADOWS DAM,08MC028,52.09167,-121.8056,4.92,,False,True,988.9,1.696,,,False,288.8746,True,11.110000000000001,33.33,0.0,0.0,50.0,5.56,0.0,0.0,True,,,False,1966,1970,5,WSC,D,False,589,-2.522,9.704,542.434,96.872,266.105,4,63,1.0,3.475
148,2029,MACKENZIE CREEK NEAR 520 M CONTOUR,08NE122,50.65306,-117.8278,20.7,,False,True,587.7,7.4355,,,False,311.9444,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,False,1977,1981,5,WSC,D,False,1350,-1.73,7.29,608.488,386.918,272.237,2,52,1.0,3.144
149,2185,IBEX RIVER NEAR WHITEHORSE,09AC007,60.72575,-135.4863,648.305,,False,False,1382.9,12.6873,1.6586,149.917,True,36.8131,True,32.41,42.93,0.0,2.8400000000000003,0.15,21.65,0.0,0.02,True,-1430.0,10.0,True,2011,2017,7,WSC,A,False,614,-9.993,0.964,348.356,228.465,213.225,6,71,1.041,4.563
150,2167,BURRELL CREEK ABOVE GLOUCESTER CREEK,08NN023,49.58914,-118.3118,221.379,,False,False,1472.4,13.0317,1.4962,78.469,True,139.9767,True,81.39,8.5,0.33999999999999997,0.12,0.0,9.66,0.0,0.0,True,-1410.0,0.0,True,2011,2022,12,WSC,A,False,1142,-3.098,8.802,558.364,310.018,301.812,3,58,1.035,3.435
151,1710,GLENORA CREEK NEAR DUNCAN,08HA056,48.74611,-123.7128,20.8,,False,True,66.7,3.7285,,,False,85.7275,True,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,True,,,False,1983,1989,7,WSC,D,False,1629,5.059,13.866,872.644,23.662,240.133,5,56,1.0,4.156
